transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
5488,06/09/2023,08:05:16,1,2,Groningen,6.3,Coffee,Organic blended coffee
5489,06/10/2023,19:23:00,1,2,Groningen,3.75,Bakery,Sandwich
5490,06/07/2023,12:55:50,2,3,Breda,2.0,Coffee,Black coffee
5491,06/06/2023,10:06:46,3,2,Groningen,3.5,Tea,Herbal tea
5492,06/11/2023,07:27:36,1,3,Breda,3.75,Bakery,Sandwich
5493,06/10/2023,16:54:54,5,2,Groningen,3.0,Bakery,Scone
5494,06/09/2023,10:52:31,2,3,Breda,3.5,Tea,Herbal tea
5495,06/07/2023,09:20:50,2,1,Amsterdam,3.15,Tea,Green tea
5496,06/10/2023,08:01:14,1,3,Breda,3.0,Tea,Black tea
5497,06/11/2023,08:35:42,1,2,Groningen,3.0,Bakery,Scone
5498,06/08/2023,17:37:20,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5499,06/08/2023,09:49:11,1,3,Breda,3.5,Coffee,Milk coffee
5500,06/07/2023,10:34:00,1,1,Amsterdam,3.75,Bakery,Sandwich
5501,06/10/2023,08:44:49,2,2,Groningen,3.75,Bakery,Sandwich
5502,06/08/2023,10:23:04,2,2,Groningen,3.5,Tea,Herbal tea
5503,06/07/2023,12:33:56,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5504,06/11/2023,11:52:32,3,2,Groningen,4.5,Chocolate,Hot chocolate
5505,06/09/2023,09:52:50,2,1,Amsterdam,3.75,Bakery,Sandwich
5506,06/11/2023,17:30:37,4,3,Breda,2.0,Coffee,Black coffee
5507,06/05/2023,09:41:43,1,2,Groningen,3.15,Tea,Green tea
5508,06/10/2023,11:35:08,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5509,06/11/2023,06:30:54,4,2,Groningen,3.15,Tea,Green tea
5510,06/09/2023,10:40:22,1,3,Breda,3.5,Bakery,Pie
5511,06/07/2023,12:02:09,2,2,Groningen,3.5,Coffee,Milk coffee
5512,06/10/2023,14:05:05,2,1,Amsterdam,3.15,Tea,Green tea
5513,06/11/2023,15:47:49,1,2,Groningen,3.5,Bakery,Pie
5514,06/10/2023,10:51:49,1,2,Groningen,3.75,Bakery,Sandwich
5515,06/09/2023,11:19:48,1,2,Groningen,3.5,Tea,Herbal tea
5516,06/10/2023,15:29:06,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5517,06/06/2023,12:01:12,1,2,Groningen,3.15,Tea,Green tea
5518,06/07/2023,17:08:43,1,2,Groningen,3.0,Bakery,Scone
5519,06/10/2023,16:19:52,2,2,Groningen,3.0,Bakery,Scone
5520,06/07/2023,09:36:51,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5521,06/10/2023,09:44:24,2,1,Amsterdam,3.0,Bakery,Scone
5522,06/08/2023,12:38:27,1,3,Breda,3.25,Tea,Chai tea
5523,06/08/2023,15:50:03,1,2,Groningen,4.5,Chocolate,Hot chocolate
5524,06/06/2023,07:07:11,2,2,Groningen,3.75,Bakery,Sandwich
5525,06/07/2023,11:30:28,1,2,Groningen,3.5,Coffee,Milk coffee
5526,06/07/2023,09:53:40,1,3,Breda,3.0,Bakery,Scone
5527,06/08/2023,16:56:34,2,2,Groningen,3.25,Tea,Chai tea
5528,06/07/2023,16:10:37,2,3,Breda,4.5,Chocolate,Hot chocolate
5529,06/06/2023,16:23:49,2,2,Groningen,4.5,Chocolate,Hot chocolate
5530,06/11/2023,,2,3,Breda,3.75,Bakery,Sandwich
5531,06/06/2023,08:34:58,1,2,Groningen,4.25,Coffee,Syrup coffee
5532,06/07/2023,09:37:26,2,3,Breda,6.3,Coffee,Organic blended coffee
5533,06/10/2023,17:34:58,5,2,Groningen,3.75,Bakery,Sandwich
5534,06/08/2023,15:01:02,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5535,06/08/2023,11:28:56,4,3,Breda,3.15,Tea,Green tea
5536,06/09/2023,16:43:30,2,2,Groningen,3.75,Bakery,Sandwich
5537,06/08/2023,16:17:37,2,2,Groningen,3.25,Tea,Chai tea
5538,06/07/2023,11:41:09,2,1,Amsterdam,3.5,Tea,Herbal tea
5539,06/08/2023,,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
5540,06/09/2023,17:21:17,1,2,Groningen,3.25,Tea,Chai tea
5541,06/11/2023,10:31:57,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5542,06/06/2023,15:15:24,1,2,Groningen,3.25,Tea,Chai tea
5543,06/10/2023,17:59:22,2,1,Amsterdam,3.0,Bakery,Scone
5544,06/06/2023,19:56:39,1,1,Amsterdam,2.0,Coffee,Black coffee
5545,06/10/2023,14:33:16,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5546,06/07/2023,08:57:22,1,3,Breda,3.0,Bakery,Scone
5547,06/06/2023,06:30:00,1,2,Groningen,3.75,Bakery,Sandwich
5548,06/07/2023,08:38:17,6,3,Breda,3.5,Bakery,Pie
5549,06/05/2023,07:50:59,4,3,Breda,3.5,Bakery,Pie
5550,06/10/2023,13:19:54,2,3,Breda,6.3,Coffee,Organic blended coffee
5551,06/09/2023,06:04:05,2,1,Amsterdam,3.15,Tea,Green tea
5552,06/11/2023,08:39:04,1,2,Groningen,4.25,Coffee,Syrup coffee
5553,06/07/2023,10:25:59,2,2,Groningen,6.3,Coffee,Organic blended coffee
5554,06/09/2023,10:20:13,4,2,Groningen,4.5,Chocolate,Hot chocolate
5555,06/10/2023,10:48:36,2,2,Groningen,4.25,Coffee,Syrup coffee
5556,06/10/2023,15:49:26,1,2,Groningen,4.5,Chocolate,Hot chocolate
5557,06/10/2023,12:18:14,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5558,06/08/2023,17:16:11,3,1,Amsterdam,3.5,Coffee,Milk coffee
5559,06/08/2023,06:46:48,1,3,Breda,4.5,Chocolate,Hot chocolate
5560,06/10/2023,14:52:37,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5561,06/11/2023,06:57:00,1,3,Breda,6.3,Coffee,Organic blended coffee
5562,06/09/2023,16:45:19,6,3,Breda,3.5,Bakery,Pie
5563,06/09/2023,09:03:18,2,2,Groningen,3.5,Tea,Herbal tea
5564,06/09/2023,08:31:41,2,1,Amsterdam,3.75,Bakery,Sandwich
5565,06/07/2023,,1,2,Groningen,2.0,Coffee,Black coffee
5566,06/06/2023,10:08:41,2,3,Breda,4.5,Chocolate,Hot chocolate
5567,06/06/2023,17:04:25,2,2,Groningen,3.15,Tea,Green tea
5568,06/10/2023,14:34:03,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5569,06/08/2023,11:34:32,2,2,Groningen,3.5,Tea,Herbal tea
5570,06/10/2023,08:23:00,2,2,Groningen,3.25,Tea,Chai tea
5571,06/11/2023,10:28:27,2,2,Groningen,3.0,Tea,Black tea
5572,06/10/2023,13:34:37,2,3,Breda,3.0,Bakery,Scone
5573,06/09/2023,07:56:02,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5574,06/09/2023,08:15:26,2,2,Groningen,3.5,Bakery,Pie
5575,06/05/2023,09:06:15,2,2,Groningen,3.5,Coffee,Milk coffee
5576,06/11/2023,16:36:55,4,2,Groningen,4.5,Chocolate,Hot chocolate
5577,06/11/2023,15:27:30,1,3,Breda,3.0,Tea,Black tea
5578,06/11/2023,16:42:13,2,2,Groningen,4.5,Chocolate,Hot chocolate
5579,06/10/2023,,3,1,Amsterdam,3.25,Tea,Chai tea
5580,06/10/2023,09:29:59,2,2,Groningen,4.5,Chocolate,Hot chocolate
5581,06/10/2023,17:06:27,1,2,Groningen,4.5,Chocolate,Hot chocolate
5582,06/11/2023,12:43:20,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5583,06/10/2023,11:29:30,3,2,Groningen,3.0,Tea,Black tea
5584,06/11/2023,07:18:51,1,2,Groningen,3.5,Bakery,Pie
5585,06/08/2023,08:19:06,2,3,Breda,4.25,Coffee,Syrup coffee
5586,06/11/2023,10:22:41,2,3,Breda,6.3,Coffee,Organic blended coffee
5587,06/10/2023,08:17:07,1,2,Groningen,6.3,Coffee,Organic blended coffee
5588,06/07/2023,08:53:55,1,2,Groningen,3.25,Tea,Chai tea
5589,06/07/2023,08:46:36,1,2,Groningen,4.5,Chocolate,Hot chocolate
5590,06/11/2023,14:50:56,1,2,Groningen,4.25,Coffee,Syrup coffee
5591,06/10/2023,08:46:08,1,1,Amsterdam,3.15,Tea,Green tea
5592,06/08/2023,14:55:15,1,3,Breda,2.0,Coffee,Black coffee
5593,06/05/2023,07:57:07,2,3,Breda,3.5,Bakery,Pie
5594,06/08/2023,08:39:54,4,2,Groningen,3.25,Tea,Chai tea
5595,06/11/2023,10:19:55,2,3,Breda,4.5,Chocolate,Hot chocolate
5596,06/11/2023,07:21:52,1,3,Breda,6.3,Coffee,Organic blended coffee
5597,06/09/2023,12:31:38,3,1,Amsterdam,3.0,Bakery,Scone
5598,06/10/2023,12:52:37,2,1,Amsterdam,3.25,Tea,Chai tea
5599,06/08/2023,17:35:47,2,2,Groningen,4.5,Chocolate,Hot chocolate
5600,06/07/2023,18:24:50,1,2,Groningen,4.5,Chocolate,Hot chocolate
5601,06/06/2023,06:06:57,2,3,Breda,4.5,Chocolate,Hot chocolate
5602,06/11/2023,10:25:51,1,1,Amsterdam,3.0,Bakery,Scone
5603,06/10/2023,10:08:08,1,3,Breda,4.5,Chocolate,Hot chocolate
5604,06/11/2023,11:40:26,2,2,Groningen,3.15,Tea,Green tea
5605,06/07/2023,11:06:26,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5606,06/11/2023,19:15:27,2,3,Breda,3.25,Tea,Chai tea
5607,06/07/2023,11:49:21,1,2,Groningen,3.75,Bakery,Sandwich
5608,06/10/2023,08:55:59,1,1,Amsterdam,3.15,Tea,Green tea
5609,06/11/2023,09:13:39,2,3,Breda,4.25,Coffee,Syrup coffee
5610,06/10/2023,16:03:11,6,2,Groningen,4.25,Coffee,Syrup coffee
5611,06/09/2023,11:34:10,3,2,Groningen,4.5,Chocolate,Hot chocolate
5612,06/10/2023,16:02:32,2,2,Groningen,3.5,Coffee,Milk coffee
5613,06/07/2023,12:09:58,2,1,Amsterdam,3.0,Tea,Black tea
5614,06/07/2023,07:06:50,2,1,Amsterdam,3.0,Bakery,Scone
5615,06/05/2023,11:16:13,1,3,Breda,4.5,Chocolate,Hot chocolate
5616,06/09/2023,08:40:48,1,3,Breda,3.75,Bakery,Sandwich
5617,06/10/2023,11:48:36,1,2,Groningen,4.5,Chocolate,Hot chocolate
5618,06/11/2023,16:56:54,2,2,Groningen,4.25,Coffee,Syrup coffee
5619,06/07/2023,12:25:54,,1,Amsterdam,4.5,Chocolate,Hot chocolate
5620,06/11/2023,06:28:40,2,2,Groningen,3.5,Tea,Herbal tea
5621,06/11/2023,12:22:48,2,3,Breda,3.0,Bakery,Scone
5622,06/08/2023,,2,2,Groningen,3.5,Tea,Herbal tea
5623,06/07/2023,08:00:21,2,2,Groningen,3.5,Bakery,Pie
5624,06/09/2023,10:30:50,6,2,Groningen,3.25,Tea,Chai tea
5625,06/09/2023,12:59:52,1,2,Groningen,2.0,Coffee,Black coffee
5626,06/07/2023,12:50:45,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5627,06/09/2023,09:44:41,,3,Breda,3.75,Bakery,Sandwich
5628,06/09/2023,08:41:54,1,2,Groningen,3.5,Bakery,Pie
5629,06/10/2023,07:06:42,1,1,Amsterdam,3.15,Tea,Green tea
5630,06/06/2023,16:05:29,1,2,Groningen,4.5,Chocolate,Hot chocolate
5631,06/08/2023,16:35:58,4,2,Groningen,3.15,Tea,Green tea
5632,06/09/2023,08:13:54,1,2,Groningen,4.5,Chocolate,Hot chocolate
5633,06/08/2023,17:28:35,1,2,Groningen,3.15,Tea,Green tea
5634,06/09/2023,14:32:27,2,2,Groningen,3.5,Coffee,Milk coffee
5635,06/09/2023,18:25:58,1,2,Groningen,3.5,Coffee,Milk coffee
5636,06/07/2023,15:11:18,1,1,Amsterdam,3.5,Bakery,Pie
5637,06/08/2023,11:49:01,2,2,Groningen,3.75,Bakery,Sandwich
5638,06/10/2023,08:47:00,2,3,Breda,4.5,Chocolate,Hot chocolate
5639,06/08/2023,17:24:07,1,3,Breda,3.75,Bakery,Sandwich
5640,06/06/2023,12:12:09,1,2,Groningen,3.15,Tea,Green tea
5641,06/09/2023,08:11:39,1,2,Groningen,3.75,Bakery,Sandwich
5642,06/11/2023,08:30:19,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5643,06/09/2023,09:23:45,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5644,06/07/2023,10:34:55,2,2,Groningen,3.15,Tea,Green tea
5645,06/11/2023,10:57:16,2,1,Amsterdam,3.75,Bakery,Sandwich
5646,06/07/2023,08:32:26,2,2,Groningen,3.5,Tea,Herbal tea
5647,06/09/2023,18:22:31,2,2,Groningen,4.5,Chocolate,Hot chocolate
5648,06/10/2023,06:49:28,1,3,Breda,3.5,Tea,Herbal tea
5649,06/05/2023,08:16:45,1,1,Amsterdam,3.15,Tea,Green tea
5650,06/10/2023,18:44:48,1,1,Amsterdam,3.25,Tea,Chai tea
5651,06/07/2023,13:16:54,2,2,Groningen,3.0,Tea,Black tea
5652,06/09/2023,14:13:38,2,1,Amsterdam,3.0,Tea,Black tea
5653,06/07/2023,14:48:34,1,1,Amsterdam,2.0,Coffee,Black coffee
5654,06/06/2023,17:58:58,1,2,Groningen,3.0,Bakery,Scone
5655,06/10/2023,09:06:57,2,1,Amsterdam,4.25,Coffee,Syrup coffee
5656,06/09/2023,10:01:43,2,3,Breda,4.5,Chocolate,Hot chocolate
5657,06/09/2023,08:28:14,1,1,Amsterdam,3.5,Bakery,Pie
5658,06/10/2023,17:44:45,1,2,Groningen,4.5,Chocolate,Hot chocolate
5659,06/08/2023,10:56:08,1,1,Amsterdam,3.5,Bakery,Pie
5660,06/07/2023,09:13:44,2,3,Breda,3.5,Tea,Herbal tea
5661,06/10/2023,19:40:21,2,1,Amsterdam,3.0,Bakery,Scone
5662,06/08/2023,19:46:48,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5663,06/08/2023,19:11:26,4,1,Amsterdam,3.0,Bakery,Scone
5664,06/07/2023,11:54:40,3,1,Amsterdam,3.15,Tea,Green tea
5665,06/11/2023,16:15:17,1,2,Groningen,3.75,Bakery,Sandwich
5666,06/09/2023,17:35:43,1,2,Groningen,3.5,Bakery,Pie
5667,06/08/2023,16:27:42,4,2,Groningen,3.75,Bakery,Sandwich
5668,06/09/2023,08:12:20,4,3,Breda,3.5,Bakery,Pie
5669,06/06/2023,08:05:37,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5670,06/05/2023,14:22:35,2,3,Breda,3.5,Tea,Herbal tea
5671,06/08/2023,09:18:33,3,2,Groningen,4.5,Chocolate,Hot chocolate
5672,06/10/2023,08:00:23,3,3,Breda,3.25,Tea,Chai tea
5673,06/10/2023,14:46:59,2,1,Amsterdam,3.75,Bakery,Sandwich
5674,06/08/2023,16:04:07,1,2,Groningen,4.5,Chocolate,Hot chocolate
5675,06/07/2023,10:28:27,5,3,Breda,3.0,Bakery,Scone
5676,06/10/2023,11:30:09,2,2,Groningen,3.75,Bakery,Sandwich
5677,06/08/2023,08:42:19,1,3,Breda,3.75,Bakery,Sandwich
5678,06/09/2023,16:04:05,1,2,Groningen,2.0,Coffee,Black coffee
5679,06/11/2023,12:17:59,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5680,06/07/2023,08:36:28,5,2,Groningen,3.75,Bakery,Sandwich
5681,06/10/2023,09:53:54,2,2,Groningen,3.5,Bakery,Pie
5682,06/08/2023,06:33:47,2,3,Breda,4.5,Chocolate,Hot chocolate
5683,06/08/2023,06:23:56,1,2,Groningen,6.3,Coffee,Organic blended coffee
5684,06/07/2023,16:20:09,3,2,Groningen,3.0,Bakery,Scone
5685,06/11/2023,11:54:44,1,2,Groningen,3.0,Bakery,Scone
5686,06/08/2023,15:13:24,4,3,Breda,3.75,Bakery,Sandwich
5687,06/11/2023,18:21:06,3,2,Groningen,4.5,Chocolate,Hot chocolate
5688,06/08/2023,18:57:53,1,2,Groningen,3.5,Bakery,Pie
5689,06/07/2023,09:52:33,2,3,Breda,2.0,Coffee,Black coffee
5690,06/11/2023,08:29:06,2,2,Groningen,4.5,Chocolate,Hot chocolate
5691,06/10/2023,12:21:53,2,1,Amsterdam,3.0,Bakery,Scone
5692,06/08/2023,10:21:15,1,3,Breda,3.15,Tea,Green tea
5693,06/10/2023,13:12:23,3,2,Groningen,3.5,Tea,Herbal tea
5694,06/11/2023,08:23:52,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
5695,06/07/2023,18:18:18,2,2,Groningen,3.0,Bakery,Scone
5696,06/07/2023,09:04:08,2,3,Breda,3.0,Tea,Black tea
5697,06/08/2023,17:55:10,4,2,Groningen,3.75,Bakery,Sandwich
5698,06/07/2023,15:25:03,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5699,06/09/2023,13:00:05,1,2,Groningen,4.5,Chocolate,Hot chocolate
5700,06/10/2023,15:24:41,1,2,Groningen,3.15,Tea,Green tea
5701,06/06/2023,07:19:11,2,2,Groningen,6.3,Coffee,Organic blended coffee
5702,06/06/2023,12:42:41,3,1,Amsterdam,3.15,Tea,Green tea
5703,06/08/2023,11:13:30,2,2,Groningen,3.15,Tea,Green tea
5704,06/09/2023,14:32:05,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5705,06/07/2023,11:19:40,6,2,Groningen,3.15,Tea,Green tea
5706,06/06/2023,17:45:31,4,2,Groningen,4.25,Coffee,Syrup coffee
5707,06/09/2023,11:22:40,1,1,Amsterdam,3.5,Coffee,Milk coffee
5708,06/08/2023,12:27:40,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5709,06/06/2023,10:48:39,1,2,Groningen,3.25,Tea,Chai tea
5710,06/08/2023,18:33:19,2,3,Breda,3.75,Bakery,Sandwich
5711,06/11/2023,08:16:48,1,2,Groningen,3.15,Tea,Green tea
5712,06/08/2023,08:49:00,2,2,Groningen,4.25,Coffee,Syrup coffee
5713,06/09/2023,08:30:46,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5714,06/11/2023,17:06:52,2,2,Groningen,4.25,Coffee,Syrup coffee
5715,06/06/2023,11:03:28,1,3,Breda,3.0,Bakery,Scone
5716,06/09/2023,13:04:32,1,2,Groningen,3.5,Bakery,Pie
5717,06/09/2023,10:37:45,2,2,Groningen,4.5,Chocolate,Hot chocolate
5718,06/08/2023,07:34:20,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5719,06/08/2023,10:00:20,1,1,Amsterdam,3.0,Tea,Black tea
5720,06/08/2023,06:11:43,1,2,Groningen,2.0,Coffee,Black coffee
5721,06/09/2023,11:22:25,1,1,Amsterdam,3.25,Tea,Chai tea
5722,06/09/2023,09:13:18,2,1,Amsterdam,3.5,Tea,Herbal tea
5723,06/10/2023,11:37:32,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
5724,06/11/2023,10:58:41,2,1,Amsterdam,2.0,Coffee,Black coffee
5725,06/07/2023,09:21:52,2,2,Groningen,4.5,Chocolate,Hot chocolate
5726,06/10/2023,16:16:04,2,2,Groningen,3.5,Tea,Herbal tea
5727,06/10/2023,12:56:58,5,1,Amsterdam,4.5,Chocolate,Hot chocolate
5728,06/11/2023,09:03:57,2,2,Groningen,3.25,Tea,Chai tea
5729,06/07/2023,09:48:12,1,2,Groningen,3.5,Bakery,Pie
5730,06/08/2023,11:06:17,2,1,Amsterdam,2.0,Coffee,Black coffee
5731,06/05/2023,16:50:29,1,2,Groningen,3.0,Bakery,Scone
5732,06/10/2023,17:33:33,2,2,Groningen,3.75,Bakery,Sandwich
5733,06/10/2023,15:37:43,2,3,Breda,6.3,Coffee,Organic blended coffee
5734,06/07/2023,19:08:17,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5735,06/05/2023,08:34:13,2,3,Breda,4.5,Chocolate,Hot chocolate
5736,06/05/2023,06:22:54,2,3,Breda,3.0,Bakery,Scone
5737,06/11/2023,10:41:43,2,2,Groningen,3.5,Coffee,Milk coffee
5738,06/09/2023,07:21:13,1,2,Groningen,3.75,Bakery,Sandwich
5739,06/08/2023,06:12:00,1,2,Groningen,3.5,Bakery,Pie
5740,06/11/2023,08:43:44,2,3,Breda,3.0,Bakery,Scone
5741,06/10/2023,07:46:02,2,2,Groningen,4.5,Chocolate,Hot chocolate
5742,06/10/2023,06:54:17,1,2,Groningen,2.0,Coffee,Black coffee
5743,06/08/2023,17:01:25,3,2,Groningen,3.0,Bakery,Scone
5744,06/11/2023,18:08:13,3,3,Breda,3.5,Bakery,Pie
5745,06/09/2023,07:31:19,1,3,Breda,4.5,Chocolate,Hot chocolate
5746,06/10/2023,11:41:33,4,1,Amsterdam,3.5,Tea,Herbal tea
5747,06/10/2023,11:01:04,4,3,Breda,2.0,Coffee,Black coffee
5748,06/07/2023,10:05:47,1,1,Amsterdam,3.5,Coffee,Milk coffee
5749,06/09/2023,19:10:29,1,1,Amsterdam,2.0,Coffee,Black coffee
5750,06/09/2023,08:12:36,3,3,Breda,3.5,Bakery,Pie
5751,06/10/2023,07:10:47,1,1,Amsterdam,3.15,Tea,Green tea
5752,06/09/2023,08:27:39,1,3,Breda,3.75,Bakery,Sandwich
5753,06/07/2023,08:40:19,1,2,Groningen,3.5,Bakery,Pie
5754,06/08/2023,10:07:01,1,2,Groningen,4.5,Chocolate,Hot chocolate
5755,06/11/2023,12:48:33,2,2,Groningen,4.5,Chocolate,Hot chocolate
5756,06/11/2023,08:37:57,2,3,Breda,3.5,Coffee,Milk coffee
5757,06/11/2023,18:14:34,2,1,Amsterdam,2.0,Coffee,Black coffee
5758,06/08/2023,09:56:46,1,2,Groningen,3.15,Tea,Green tea
5759,06/09/2023,11:03:54,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
5760,06/10/2023,12:18:29,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
5761,06/10/2023,10:48:36,1,3,Breda,4.5,Chocolate,Hot chocolate
5762,06/08/2023,13:58:36,2,2,Groningen,3.25,Tea,Chai tea
5763,06/09/2023,08:11:44,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
5764,06/07/2023,08:08:56,1,1,Amsterdam,3.5,Coffee,Milk coffee
5765,06/08/2023,,2,2,Groningen,4.5,Chocolate,Hot chocolate
5766,06/11/2023,16:12:29,2,2,Groningen,4.5,Chocolate,Hot chocolate
5767,06/09/2023,11:30:31,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5768,06/09/2023,08:37:55,2,3,Breda,4.5,Chocolate,Hot chocolate
5769,06/11/2023,11:35:03,1,2,Groningen,3.5,Bakery,Pie
5770,06/07/2023,16:19:13,1,2,Groningen,4.25,Coffee,Syrup coffee
5771,06/11/2023,07:27:28,2,3,Breda,3.5,Bakery,Pie
5772,06/09/2023,11:10:19,3,1,Amsterdam,3.5,Bakery,Pie
5773,06/05/2023,08:58:21,2,3,Breda,4.5,Chocolate,Hot chocolate
5774,06/07/2023,12:39:48,1,2,Groningen,3.0,Bakery,Scone
5775,06/11/2023,08:47:50,1,1,Amsterdam,3.0,Tea,Black tea
5776,06/09/2023,12:33:35,1,1,Amsterdam,3.15,Tea,Green tea
5777,06/10/2023,15:42:06,2,1,Amsterdam,3.5,Tea,Herbal tea
5778,06/11/2023,12:00:27,2,1,Amsterdam,3.5,Bakery,Pie
5779,06/10/2023,11:12:05,,2,Groningen,3.15,Tea,Green tea
5780,06/08/2023,10:53:33,5,2,Groningen,4.5,Chocolate,Hot chocolate
5781,06/05/2023,14:43:10,1,2,Groningen,3.15,Tea,Green tea
5782,06/07/2023,18:13:57,1,1,Amsterdam,3.25,Tea,Chai tea
5783,06/08/2023,16:05:08,1,1,Amsterdam,3.75,Bakery,Sandwich
5784,06/11/2023,09:00:28,2,1,Amsterdam,3.25,Tea,Chai tea
5785,06/07/2023,10:15:14,1,3,Breda,3.0,Tea,Black tea
5786,06/11/2023,14:14:40,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5787,06/06/2023,16:38:37,1,2,Groningen,4.5,Chocolate,Hot chocolate
5788,06/08/2023,14:35:37,1,2,Groningen,4.5,Chocolate,Hot chocolate
5789,06/10/2023,07:45:21,2,3,Breda,3.5,Bakery,Pie
5790,06/09/2023,10:10:40,2,2,Groningen,3.75,Bakery,Sandwich
5791,06/08/2023,09:45:01,6,2,Groningen,3.5,Coffee,Milk coffee
5792,06/11/2023,11:52:31,1,2,Groningen,3.25,Tea,Chai tea
5793,06/10/2023,12:45:41,2,1,Amsterdam,3.75,Bakery,Sandwich
5794,06/11/2023,10:44:18,1,3,Breda,4.5,Chocolate,Hot chocolate
5795,06/09/2023,17:12:35,1,2,Groningen,6.3,Coffee,Organic blended coffee
5796,06/11/2023,19:13:08,2,3,Breda,2.0,Coffee,Black coffee
5797,06/09/2023,16:14:05,1,2,Groningen,3.0,Tea,Black tea
5798,06/06/2023,14:32:41,1,1,Amsterdam,3.15,Tea,Green tea
5799,06/11/2023,15:31:16,,2,Groningen,3.5,Tea,Herbal tea
5800,06/09/2023,,2,3,Breda,3.5,Tea,Herbal tea
5801,06/10/2023,09:09:57,2,1,Amsterdam,3.25,Tea,Chai tea
5802,06/11/2023,11:39:44,1,2,Groningen,4.5,Chocolate,Hot chocolate
5803,06/09/2023,11:54:43,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
5804,06/08/2023,13:40:05,2,1,Amsterdam,3.5,Coffee,Milk coffee
5805,06/11/2023,11:27:12,1,1,Amsterdam,2.0,Coffee,Black coffee
5806,06/09/2023,08:18:07,1,3,Breda,3.5,Bakery,Pie
5807,06/06/2023,16:54:42,2,2,Groningen,4.25,Coffee,Syrup coffee
5808,06/11/2023,10:27:25,2,3,Breda,3.5,Tea,Herbal tea
5809,06/09/2023,10:46:49,1,2,Groningen,3.75,Bakery,Sandwich
5810,06/06/2023,12:27:50,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5811,06/10/2023,08:14:24,2,2,Groningen,4.5,Chocolate,Hot chocolate
5812,06/10/2023,08:13:57,3,3,Breda,3.5,Bakery,Pie
5813,06/07/2023,08:03:57,1,3,Breda,3.75,Bakery,Sandwich
5814,06/11/2023,10:38:09,1,2,Groningen,3.0,Tea,Black tea
5815,06/09/2023,17:29:43,4,1,Amsterdam,3.5,Bakery,Pie
5816,06/07/2023,08:02:04,1,1,Amsterdam,3.75,Bakery,Sandwich
5817,06/07/2023,15:58:01,,2,Groningen,3.75,Bakery,Sandwich
5818,06/08/2023,09:11:53,2,2,Groningen,3.0,Tea,Black tea
5819,06/09/2023,08:14:37,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
5820,06/09/2023,15:48:24,4,3,Breda,4.25,Coffee,Syrup coffee
5821,06/09/2023,11:45:50,1,1,Amsterdam,4.25,Coffee,Syrup coffee
5822,06/10/2023,14:36:19,1,1,Amsterdam,3.5,Bakery,Pie
5823,06/07/2023,11:45:08,2,1,Amsterdam,3.15,Tea,Green tea
5824,06/11/2023,07:21:19,1,2,Groningen,4.5,Chocolate,Hot chocolate
5825,06/07/2023,16:19:18,1,2,Groningen,3.75,Bakery,Sandwich
5826,06/09/2023,10:27:21,2,3,Breda,4.25,Coffee,Syrup coffee
5827,06/09/2023,16:30:24,2,2,Groningen,4.5,Chocolate,Hot chocolate
5828,06/06/2023,13:57:18,5,2,Groningen,4.5,Chocolate,Hot chocolate
5829,06/06/2023,12:46:20,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
5830,06/06/2023,18:46:08,4,3,Breda,4.5,Chocolate,Hot chocolate
